game_id,title,aliases,series,release_year,release_state,primary_genre,platforms,source_type,source_id,cover_url,notes
steam_34830_sniper_ghost_warrior,Sniper: Ghost Warrior,,,2010,released,action,PC,steamdb,steam:34830,https://steamcdn-a.akamaihd.net/steam/apps/34830/header.jpg,Publisher: CI Games | Tags: Action; Sniper; FPS; Multiplayer
steam_34870_sniper_ghost_warrior_2,Sniper: Ghost Warrior 2,,,2013,released,action,PC,steamdb,steam:34870,https://steamcdn-a.akamaihd.net/steam/apps/34870/header.jpg,Publisher: CI Games | Tags: Sniper; Action; FPS; Multiplayer
steam_244930_snow,SNOW,,,2019,released,free_to_play,PC,steamdb,steam:244930,https://steamcdn-a.akamaihd.net/steam/apps/244930/header.jpg,Publisher: Crytek | Tags: Early Access; Sports; Free to Play; Multiplayer
steam_564710_soda_dungeon,Soda Dungeon,,,2017,released,casual,PC,steamdb,steam:564710,https://steamcdn-a.akamaihd.net/steam/apps/564710/header.jpg,Publisher: Armor Games Studios | Tags: Free to Play; RPG; Pixel Graphics; Casual
steam_362620_software_inc,Software Inc.,,,2015,released,indie,PC,steamdb,steam:362620,https://steamcdn-a.akamaihd.net/steam/apps/362620/header.jpg,Publisher: Coredumping | Tags: Early Access; Management; Simulation; Strategy
steam_97000_solar_2,Solar 2,,,2011,released,indie,PC,steamdb,steam:97000,https://steamcdn-a.akamaihd.net/steam/apps/97000/header.jpg,Publisher: Murudai | Tags: Space; Indie; Casual; Sandbox
steam_239660_soldier_front_2,Soldier Front 2,,,2013,released,action,PC,steamdb,steam:239660,https://steamcdn-a.akamaihd.net/steam/apps/239660/header.jpg,Publisher: Aeria Games | Tags: Free to Play; Action; FPS; Multiplayer
steam_282140_soma,SOMA,,,2015,released,action,PC,steamdb,steam:282140,https://steamcdn-a.akamaihd.net/steam/apps/282140/header.jpg,Publisher: Frictional Games | Tags: Horror; Atmospheric; Story Rich; Sci-fi
steam_212480_sonic_and_all_stars_racing_transformed_collection,Sonic & All-Stars Racing Transformed Collection,,,2013,released,racing,PC,steamdb,steam:212480,https://steamcdn-a.akamaihd.net/steam/apps/212480/header.jpg,Publisher: SEGA
steam_34190_sonic_and_sega_all_stars_racing,Sonic & SEGA All-Stars Racing,,,2010,released,racing,PC,steamdb,steam:34190,https://steamcdn-a.akamaihd.net/steam/apps/34190/header.jpg,Publisher: SEGA | Tags: Racing; Local Multiplayer; Split Screen; Arcade
steam_213610_sonic_adventure_2,Sonic Adventure 2,,,2012,released,action,PC,steamdb,steam:213610,https://steamcdn-a.akamaihd.net/steam/apps/213610/header.jpg,Publisher: SEGA | Tags: Action; Platformer; Great Soundtrack; 3D Platformer
steam_71340_sonic_generations_collection,Sonic Generations Collection,,,2011,released,action,PC,steamdb,steam:71340,https://steamcdn-a.akamaihd.net/steam/apps/71340/header.jpg,Publisher: SEGA | Tags: Platformer; Great Soundtrack; Action; Fast-Paced
steam_584400_sonic_mania,Sonic Mania,,,2017,released,action,PC,steamdb,steam:584400,https://steamcdn-a.akamaihd.net/steam/apps/584400/header.jpg,Publisher: SEGA | Tags: Great Soundtrack; 2D; Platformer; Classic
steam_283310_soulbringer,Soulbringer,,,2014,released,rpg,PC,steamdb,steam:283310,https://steamcdn-a.akamaihd.net/steam/apps/283310/header.jpg,Publisher: Funbox Media Ltd | Tags: RPG; Fantasy; Retro; Action
steam_630100_soulworker_anime_action_mmo,SoulWorker - Anime Action MMO,,,2018,released,action,PC,steamdb,steam:630100,https://steamcdn-a.akamaihd.net/steam/apps/630100/header.jpg,Publisher: Gameforge 4D GmbH | Tags: Anime; Free to Play; Massively Multiplayer; RPG
steam_488790_south_parktm_the_fractured_but_wholetm,South Park™: The Fractured But Whole™,,,2017,released,rpg,PC,steamdb,steam:488790,https://steamcdn-a.akamaihd.net/steam/apps/488790/header.jpg,Publisher: Ubisoft | Tags: RPG; Comedy; Dark Humor; Funny
steam_244850_space_engineers,Space Engineers,,,2019,released,action,PC,steamdb,steam:244850,https://steamcdn-a.akamaihd.net/steam/apps/244850/header.jpg,Publisher: Keen Software House | Tags: Early Access; Space; Sandbox; Building
steam_242570_space_hulk,Space Hulk,,,2013,released,indie,PC,steamdb,steam:242570,https://steamcdn-a.akamaihd.net/steam/apps/242570/header.jpg,Publisher: Full Control | Tags: Warhammer 40K; Strategy; Turn-Based; Board Game
steam_816090_space_hulk_deathwing_enhanced_edition,Space Hulk: Deathwing - Enhanced Edition,,,2018,released,action,PC,steamdb,steam:816090,https://steamcdn-a.akamaihd.net/steam/apps/816090/header.jpg,Publisher: Focus Home Interactive | Tags: Action; Adventure; FPS; Warhammer 40K
steam_429470_space_pilgrim_episode_i_alpha_centauri,Space Pilgrim Episode I: Alpha Centauri,,,2015,released,adventure,PC,steamdb,steam:429470,https://steamcdn-a.akamaihd.net/steam/apps/429470/header.jpg,Publisher: GrabTheGames | Tags: Adventure; RPGMaker; Space; Sci-fi
steam_107200_space_pirates_and_zombies,Space Pirates and Zombies,,,2011,released,action,PC,steamdb,steam:107200,https://steamcdn-a.akamaihd.net/steam/apps/107200/header.jpg,Publisher: MinMax Games Ltd. | Tags: Space; Action; Indie; Sci-fi
steam_214730_space_rangers_hd_a_war_apart,Space Rangers HD: A War Apart,,,2013,released,action,PC,steamdb,steam:214730,https://steamcdn-a.akamaihd.net/steam/apps/214730/header.jpg,Publisher: 1C Entertainment | Tags: Space; RPG; Strategy; Adventure
steam_275670_space_run,Space Run,,,2014,released,indie,PC,steamdb,steam:275670,https://steamcdn-a.akamaihd.net/steam/apps/275670/header.jpg,Publisher: Focus Home Interactive | Tags: Tower Defense; Strategy; Space; Indie
steam_92800_spacechem,SpaceChem,,,2011,released,indie,PC,steamdb,steam:92800,https://steamcdn-a.akamaihd.net/steam/apps/92800/header.jpg,Publisher: Zachtronics | Tags: Puzzle; Difficult; Programming; Indie
steam_436180_spacelords,Spacelords,,,2017,released,action,PC,steamdb,steam:436180,https://steamcdn-a.akamaihd.net/steam/apps/436180/header.jpg,Publisher: Mercury Steam Entertainment s.l. | Tags: Action; Adventure; Multiplayer; Free to Play
steam_9000_spear_of_destiny,Spear of Destiny,,,2007,released,action,PC,steamdb,steam:9000,https://steamcdn-a.akamaihd.net/steam/apps/9000/header.jpg,Publisher: id Software | Tags: Action; FPS; Classic; World War II
steam_50300_spec_ops_the_line,Spec Ops: The Line,,,2012,released,action,PC,steamdb,steam:50300,https://steamcdn-a.akamaihd.net/steam/apps/50300/header.jpg,"Publisher: 2K, Missing Link Games | Tags: Story Rich; Third-Person Shooter; Action; Atmospheric"
steam_207140_speedrunners,SpeedRunners,,,2016,released,action,PC,steamdb,steam:207140,https://steamcdn-a.akamaihd.net/steam/apps/207140/header.jpg,Publisher: tinyBuild | Tags: Multiplayer; Racing; Local Multiplayer; Competitive
steam_39540_spellforce_platinum_edition,SpellForce - Platinum Edition,,,2009,released,action,PC,steamdb,steam:39540,https://steamcdn-a.akamaihd.net/steam/apps/39540/header.jpg,Publisher: THQ Nordic | Tags: RPG; Strategy; Action; Fantasy
steam_39550_spellforce_2_anniversary_edition,SpellForce 2 - Anniversary Edition,,,2009,released,rpg,PC,steamdb,steam:39550,https://steamcdn-a.akamaihd.net/steam/apps/39550/header.jpg,Publisher: THQ Nordic | Tags: Strategy; RPG; RTS; Action
steam_311290_spellforce_3,SpellForce 3,,,2017,released,rpg,PC,steamdb,steam:311290,https://steamcdn-a.akamaihd.net/steam/apps/311290/header.jpg,Publisher: THQ Nordic | Tags: RPG; Strategy; Fantasy; RTS
steam_429680_spellweaver,Spellweaver,,,2016,released,free_to_play,PC,steamdb,steam:429680,https://steamcdn-a.akamaihd.net/steam/apps/429680/header.jpg,Publisher: Dream Reactor | Tags: Free to Play; Card Game; Strategy; Massively Multiplayer
steam_239350_spelunky,Spelunky,,,2013,released,indie,PC,steamdb,steam:239350,https://steamcdn-a.akamaihd.net/steam/apps/239350/header.jpg,Publisher: Mossmouth | Tags: Rogue-like; Platformer; Indie; Difficult
steam_99900_spiral_knights,Spiral Knights,,,2011,released,action,PC,steamdb,steam:99900,https://steamcdn-a.akamaihd.net/steam/apps/99900/header.jpg,"Publisher: Grey Havens, LLC | Tags: Free to Play; Massively Multiplayer; RPG; Adventure"
steam_209790_splice,Splice,,,2012,released,indie,PC,steamdb,steam:209790,https://steamcdn-a.akamaihd.net/steam/apps/209790/header.jpg,Publisher: Cipher Prime Studios | Tags: Puzzle; Indie; Casual; Great Soundtrack
steam_677620_splitgate_arena_warfare,Splitgate: Arena Warfare,,,2019,released,action,PC,steamdb,steam:677620,https://steamcdn-a.akamaihd.net/steam/apps/677620/header.jpg,Publisher: 1047 Games
steam_356670_spooky_s_jump_scare_mansion,Spooky's Jump Scare Mansion,,,2015,released,action,PC,steamdb,steam:356670,https://steamcdn-a.akamaihd.net/steam/apps/356670/header.jpg,Publisher: Lag Studios | Tags: Horror; Free to Play; Cute; First-Person
steam_17390_sporetm,SPORE™,,,2008,released,simulation,PC,steamdb,steam:17390,https://steamcdn-a.akamaihd.net/steam/apps/17390/header.jpg,Publisher: Electronic Arts | Tags: Simulation; Sandbox; Open World; Space
steam_17440_sporetm_creepy_and_cute_parts_pack,SPORE™ Creepy & Cute Parts Pack,,,2008,released,simulation,PC,steamdb,steam:17440,https://steamcdn-a.akamaihd.net/steam/apps/17440/header.jpg,Publisher: Electronic Arts
steam_24720_sporetm_galactic_adventures,SPORE™ Galactic Adventures,,,2009,released,action,PC,steamdb,steam:24720,https://steamcdn-a.akamaihd.net/steam/apps/24720/header.jpg,Publisher: Electronic Arts
steam_996580_spyrotm_reignited_trilogy,Spyro™ Reignited Trilogy,,,2019,released,action,PC,steamdb,steam:996580,https://steamcdn-a.akamaihd.net/steam/apps/996580/header.jpg,Publisher: Activision
steam_393380_squad,Squad,,,2015,released,action,PC,steamdb,steam:393380,https://steamcdn-a.akamaihd.net/steam/apps/393380/header.jpg,Publisher: Offworld Industries | Tags: Early Access; FPS; Realistic; Multiplayer
steam_115110_stacking,Stacking,,,2012,released,adventure,PC,steamdb,steam:115110,https://steamcdn-a.akamaihd.net/steam/apps/115110/header.jpg,Publisher: Double Fine Productions | Tags: Adventure; Puzzle; Indie; Comedy
steam_212070_star_conflict,Star Conflict,,,2013,released,action,PC,steamdb,steam:212070,https://steamcdn-a.akamaihd.net/steam/apps/212070/header.jpg,Publisher: Gaijin Entertainment | Tags: Free to Play; Space; Action; Multiplayer
steam_271260_star_control_origins,Star Control®: Origins,,,2018,released,action,PC,steamdb,steam:271260,https://steamcdn-a.akamaihd.net/steam/apps/271260/header.jpg,Publisher: Stardock Entertainment
steam_9900_star_trek_online,Star Trek Online,,,2012,released,free_to_play,PC,steamdb,steam:9900,https://steamcdn-a.akamaihd.net/steam/apps/9900/header.jpg,Publisher: Perfect World Entertainment | Tags: Free to Play; Sci-fi; Massively Multiplayer; Space
steam_6060_star_wars_battlefront_2_classic_2005,"Star Wars: Battlefront 2 (Classic, 2005)",,,2009,released,action,PC,steamdb,steam:6060,https://steamcdn-a.akamaihd.net/steam/apps/6060/header.jpg,"Publisher: Lucasfilm, LucasArts | Tags: Star Wars; Action; Multiplayer; Third-Person Shooter"
steam_32400_star_warstm_dark_forces,STAR WARS™ - Dark Forces,,,2009,released,action,PC,steamdb,steam:32400,https://steamcdn-a.akamaihd.net/steam/apps/32400/header.jpg,"Publisher: LucasArts, Lucasfilm | Tags: FPS; Star Wars; Action; Classic"
steam_32370_star_warstm_knights_of_the_old_republictm,STAR WARS™ - Knights of the Old Republic™,,,2009,released,adventure,PC,steamdb,steam:32370,https://steamcdn-a.akamaihd.net/steam/apps/32370/header.jpg,"Publisher: LucasArts, Aspyr (Mac) | Tags: RPG; Star Wars; Sci-fi; Story Rich"
steam_32430_star_warstm_the_force_unleashedtm_ultimate_sith_edition,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,,,2009,released,action,PC,steamdb,steam:32430,https://steamcdn-a.akamaihd.net/steam/apps/32430/header.jpg,"Publisher: LucasArts, Lucasfilm | Tags: Action; Star Wars; Third Person; Sci-fi"
steam_1058020_star_warstm_battlefront_classic_2004,"STAR WARS™ Battlefront (Classic, 2004)",,,2019,released,action,PC,steamdb,steam:1058020,https://steamcdn-a.akamaihd.net/steam/apps/1058020/header.jpg,"Publisher: Lucasfilm, LucasArts"
steam_32470_star_warstm_empire_at_war_gold_pack,STAR WARS™ Empire at War - Gold Pack,,,2010,released,strategy,PC,steamdb,steam:32470,https://steamcdn-a.akamaihd.net/steam/apps/32470/header.jpg,"Publisher: LucasArts, Lucasfilm | Tags: Strategy; Star Wars; RTS; Sci-fi"
steam_6020_star_warstm_jedi_knight_jedi_academytm,STAR WARS™ Jedi Knight - Jedi Academy™,,,2009,released,action,PC,steamdb,steam:6020,https://steamcdn-a.akamaihd.net/steam/apps/6020/header.jpg,"Publisher: LucasArts, Lucasfilm | Tags: Star Wars; Action; Sci-fi; Multiplayer"
steam_32390_star_warstm_jedi_knight_mysteries_of_the_sithtm,STAR WARS™ Jedi Knight - Mysteries of the Sith™,,,2009,released,action,PC,steamdb,steam:32390,https://steamcdn-a.akamaihd.net/steam/apps/32390/header.jpg,"Publisher: LucasArts, Lucasfilm | Tags: Action; Star Wars; FPS; Sci-fi"
steam_6030_star_warstm_jedi_knight_ii_jedi_outcasttm,STAR WARS™ Jedi Knight II - Jedi Outcast™,,,2009,released,action,PC,steamdb,steam:6030,https://steamcdn-a.akamaihd.net/steam/apps/6030/header.jpg,"Publisher: LucasArts, Lucasfilm | Tags: Star Wars; Action; Classic; Sci-fi"
steam_32380_star_warstm_jedi_knight_dark_forces_ii,STAR WARS™ Jedi Knight: Dark Forces II,,,2009,released,action,PC,steamdb,steam:32380,https://steamcdn-a.akamaihd.net/steam/apps/32380/header.jpg,"Publisher: LucasArts, Lucasfilm | Tags: Action; Star Wars; FPS; Sci-fi"
steam_208580_star_warstm_knights_of_the_old_republictm_ii_the_sith_lordstm,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,,,2012,released,rpg,PC,steamdb,steam:208580,https://steamcdn-a.akamaihd.net/steam/apps/208580/header.jpg,"Publisher: LucasArts, Disney | Tags: RPG; Star Wars; Sci-fi; Story Rich"
steam_6000_star_warstm_republic_commandotm,STAR WARS™ Republic Commando™,,,2009,released,action,PC,steamdb,steam:6000,https://steamcdn-a.akamaihd.net/steam/apps/6000/header.jpg,"Publisher: LucasArts, Lucasfilm | Tags: Star Wars; Action; FPS; Tactical"
steam_32350_star_warstm_starfightertm,STAR WARS™ Starfighter™,,,2009,released,action,PC,steamdb,steam:32350,https://steamcdn-a.akamaihd.net/steam/apps/32350/header.jpg,"Publisher: LucasArts, Lucasfilm | Tags: Action; Simulation; Star Wars; Space"
steam_32420_star_warstm_the_clone_wars_republic_heroestm,STAR WARS™: The Clone Wars - Republic Heroes™,,,2009,released,action,PC,steamdb,steam:32420,https://steamcdn-a.akamaihd.net/steam/apps/32420/header.jpg,"Publisher: LucasArts, Lucasfilm | Tags: Action; Star Wars; Sci-fi; Singleplayer"
steam_32500_star_warstm_the_force_unleashedtm_ii,STAR WARS™: The Force Unleashed™ II,,,2010,released,action,PC,steamdb,steam:32500,https://steamcdn-a.akamaihd.net/steam/apps/32500/header.jpg,"Publisher: LucasArts, Lucasfilm | Tags: Action; Star Wars; Sci-fi; Adventure"
steam_211820_starbound,Starbound,,,2016,released,action,PC,steamdb,steam:211820,https://steamcdn-a.akamaihd.net/steam/apps/211820/header.jpg,Publisher: Chucklefish | Tags: Sandbox; Adventure; Survival; Indie
steam_420790_starbreak,StarBreak,,,2016,released,action,PC,steamdb,steam:420790,https://steamcdn-a.akamaihd.net/steam/apps/420790/header.jpg,Publisher: Crunchy Games | Tags: Free to Play; Action; Massively Multiplayer; Indie
steam_413150_stardew_valley,Stardew Valley,,,2016,released,indie,PC,steamdb,steam:413150,https://steamcdn-a.akamaihd.net/steam/apps/413150/header.jpg,Publisher: ConcernedApe | Tags: RPG; Simulation; Pixel Graphics; Agriculture
steam_244770_starmade,StarMade,,,2014,released,action,PC,steamdb,steam:244770,https://steamcdn-a.akamaihd.net/steam/apps/244770/header.jpg,"Publisher: Schine, GmbH | Tags: Early Access; Space; Sandbox; Open World"
steam_236150_starpoint_gemini_2,Starpoint Gemini 2,,,2014,released,action,PC,steamdb,steam:236150,https://steamcdn-a.akamaihd.net/steam/apps/236150/header.jpg,Publisher: Little Green Men Games | Tags: Space; Simulation; RPG; Open World
steam_419480_starpoint_gemini_warlords,Starpoint Gemini Warlords,,,2017,released,action,PC,steamdb,steam:419480,https://steamcdn-a.akamaihd.net/steam/apps/419480/header.jpg,Publisher: Iceberg Interactive | Tags: Space; Open World; Action; RPG
steam_230980_starseed_pilgrim,Starseed Pilgrim,,,2013,released,adventure,PC,steamdb,steam:230980,https://steamcdn-a.akamaihd.net/steam/apps/230980/header.jpg,Publisher: Droqen's Games | Tags: Indie; Adventure; Puzzle; Minimalist
steam_243040_startopia,Startopia,,,2013,released,simulation,PC,steamdb,steam:243040,https://steamcdn-a.akamaihd.net/steam/apps/243040/header.jpg,Publisher: Square Enix | Tags: Simulation; Management; Sci-fi; Space
steam_606800_startup_company,Startup Company,,,2017,released,casual,PC,steamdb,steam:606800,https://steamcdn-a.akamaihd.net/steam/apps/606800/header.jpg,Publisher: Hovgaard Games | Tags: Early Access; Simulation; Management; Strategy
steam_241540_state_of_decay,State of Decay,,,2013,released,action,PC,steamdb,steam:241540,https://steamcdn-a.akamaihd.net/steam/apps/241540/header.jpg,Publisher: Xbox Game Studios | Tags: Zombies; Survival; Open World; Action
steam_1180380_stay_out,Stay Out,,,2019,released,action,PC,steamdb,steam:1180380,https://steamcdn-a.akamaihd.net/steam/apps/1180380/header.jpg,Publisher: Mobile Technologies LLC
steam_209190_stealth_bastard_deluxe,Stealth Bastard Deluxe,,,2012,released,action,PC,steamdb,steam:209190,https://steamcdn-a.akamaihd.net/steam/apps/209190/header.jpg,Publisher: Curve Digital | Tags: Stealth; Platformer; Indie; Puzzle
steam_329380_stealth_inc_2_a_game_of_clones,Stealth Inc 2: A Game of Clones,,,2015,released,action,PC,steamdb,steam:329380,https://steamcdn-a.akamaihd.net/steam/apps/329380/header.jpg,Publisher: Curve Digital | Tags: Indie; Action; Adventure; Platformer
steam_252410_steamworld_dig,SteamWorld Dig,,,2013,released,action,PC,steamdb,steam:252410,https://steamcdn-a.akamaihd.net/steam/apps/252410/header.jpg,Publisher: Image & Form Games | Tags: Platformer; Mining; Steampunk; Indie
steam_322190_steamworld_heist,SteamWorld Heist,,,2016,released,action,PC,steamdb,steam:322190,https://steamcdn-a.akamaihd.net/steam/apps/322190/header.jpg,Publisher: Image & Form Games | Tags: Turn-Based; Strategy; Steampunk; Indie
steam_572410_steel_division_normandy_44,Steel Division: Normandy 44,,,2017,released,action,PC,steamdb,steam:572410,https://steamcdn-a.akamaihd.net/steam/apps/572410/header.jpg,Publisher: Paradox Interactive | Tags: World War II; Strategy; RTS; Simulation
steam_390670_steel_ocean,Steel Ocean,,,2015,released,free_to_play,PC,steamdb,steam:390670,https://steamcdn-a.akamaihd.net/steam/apps/390670/header.jpg,Publisher: Changyou.com Limited | Tags: Free to Play; Naval; World War II; Massively Multiplayer
steam_460920_steeptm,Steep™,,,2016,released,action,PC,steamdb,steam:460920,https://steamcdn-a.akamaihd.net/steam/apps/460920/header.jpg,Publisher: Ubisoft | Tags: Sports; Open World; Multiplayer; Action
steam_412830_steins_gate,STEINS;GATE,,,2016,released,adventure,PC,steamdb,steam:412830,https://steamcdn-a.akamaihd.net/steam/apps/412830/header.jpg,"Publisher: Spike Chunsoft Co., Ltd. | Tags: Visual Novel; Anime; Story Rich; Time Travel"
steam_391070_stellar_2d,Stellar 2D,,,2015,released,action,PC,steamdb,steam:391070,https://steamcdn-a.akamaihd.net/steam/apps/391070/header.jpg,Publisher: Back To Basics Gaming | Tags: Casual; Indie; Action; Shoot 'Em Up
steam_281990_stellaris,Stellaris,,,2016,released,simulation,PC,steamdb,steam:281990,https://steamcdn-a.akamaihd.net/steam/apps/281990/header.jpg,Publisher: Paradox Interactive | Tags: Space; Strategy; Grand Strategy; Sci-fi
steam_674940_stick_fight_the_game,Stick Fight: The Game,,,2017,released,action,PC,steamdb,steam:674940,https://steamcdn-a.akamaihd.net/steam/apps/674940/header.jpg,Publisher: Landfall | Tags: Multiplayer; Funny; Fighting; Action
steam_253250_stonehearth,Stonehearth,,,2018,released,indie,PC,steamdb,steam:253250,https://steamcdn-a.akamaihd.net/steam/apps/253250/header.jpg,Publisher: (none) | Tags: Early Access; City Builder; Sandbox; Building
steam_439190_stories_the_path_of_destinies,Stories: The Path of Destinies,,,2016,released,action,PC,steamdb,steam:439190,https://steamcdn-a.akamaihd.net/steam/apps/439190/header.jpg,Publisher: Spearhead Games | Tags: RPG; Adventure; Action; Indie
steam_573090_stormworks_build_and_rescue,Stormworks: Build and Rescue,,,2018,released,simulation,PC,steamdb,steam:573090,https://steamcdn-a.akamaihd.net/steam/apps/573090/header.jpg,Publisher: Sunfire Software | Tags: Early Access; Simulation; Building; Sandbox
steam_313120_stranded_deep,Stranded Deep,,,2015,released,adventure,PC,steamdb,steam:313120,https://steamcdn-a.akamaihd.net/steam/apps/313120/header.jpg,Publisher: Beam Team Pty Ltd | Tags: Early Access; Survival; Open World; Crafting
steam_252850_streamline,Streamline,,,2016,released,action,PC,steamdb,steam:252850,https://steamcdn-a.akamaihd.net/steam/apps/252850/header.jpg,Publisher: Proletariat Inc. | Tags: Early Access; Action; Indie; Sports
steam_310950_street_fighter_v,Street Fighter V,,,2016,released,action,PC,steamdb,steam:310950,https://steamcdn-a.akamaihd.net/steam/apps/310950/header.jpg,Publisher: Capcom | Tags: Fighting; Multiplayer; Competitive; 2D Fighter
steam_417910_street_warriors_online,Street Warriors Online,,,2016,released,violent,PC,steamdb,steam:417910,https://steamcdn-a.akamaihd.net/steam/apps/417910/header.jpg,Publisher: Crazy Rocks Studios | Tags: Fighting; Action; Multiplayer; Sports
steam_512900_streets_of_rogue,Streets of Rogue,,,2019,released,action,PC,steamdb,steam:512900,https://steamcdn-a.akamaihd.net/steam/apps/512900/header.jpg,Publisher: tinyBuild | Tags: Early Access; Rogue-like; Pixel Graphics; RPG
steam_235210_stridertm,STRIDER™ / ストライダー飛竜®,,,2014,released,action,PC,steamdb,steam:235210,https://steamcdn-a.akamaihd.net/steam/apps/235210/header.jpg,Publisher: Capcom | Tags: Platformer; Metroidvania; Action; Ninja
steam_339280_strife,Strife®,,,2015,released,action,PC,steamdb,steam:339280,https://steamcdn-a.akamaihd.net/steam/apps/339280/header.jpg,Publisher: S2 Games | Tags: Free to Play; MOBA; Multiplayer; Action
steam_209540_strike_suit_zero,Strike Suit Zero,,,2013,released,action,PC,steamdb,steam:209540,https://steamcdn-a.akamaihd.net/steam/apps/209540/header.jpg,Publisher: Born Ready Games | Tags: Space; Action; Mechs; Sci-fi
steam_47400_stronghold_3_gold,Stronghold 3 Gold,,,2012,released,simulation,PC,steamdb,steam:47400,https://steamcdn-a.akamaihd.net/steam/apps/47400/header.jpg,Publisher: FireFly Studios | Tags: Strategy; Medieval; City Builder; Simulation
steam_232890_stronghold_crusader_2,Stronghold Crusader 2,,,2014,released,simulation,PC,steamdb,steam:232890,https://steamcdn-a.akamaihd.net/steam/apps/232890/header.jpg,Publisher: FireFly Studios | Tags: Strategy; Medieval; RTS; City Builder
steam_40970_stronghold_crusader_hd,Stronghold Crusader HD,,,2013,released,simulation,PC,steamdb,steam:40970,https://steamcdn-a.akamaihd.net/steam/apps/40970/header.jpg,Publisher: FireFly Studios | Tags: Strategy; Medieval; RTS; Multiplayer
steam_40950_stronghold_hd,Stronghold HD,,,2013,released,simulation,PC,steamdb,steam:40950,https://steamcdn-a.akamaihd.net/steam/apps/40950/header.jpg,Publisher: FireFly Studios | Tags: Strategy; Medieval; RTS; Base-Building
steam_47410_stronghold_kingdoms,Stronghold Kingdoms,,,2012,released,free_to_play,PC,steamdb,steam:47410,https://steamcdn-a.akamaihd.net/steam/apps/47410/header.jpg,Publisher: FireFly Studios | Tags: Strategy; Free to Play; Medieval; Massively Multiplayer
steam_242640_styx_master_of_shadows,Styx: Master of Shadows,,,2014,released,action,PC,steamdb,steam:242640,https://steamcdn-a.akamaihd.net/steam/apps/242640/header.jpg,Publisher: Cyanide Studio | Tags: Stealth; Fantasy; Singleplayer; Adventure
steam_301860_submerged,Submerged,,,2015,released,adventure,PC,steamdb,steam:301860,https://steamcdn-a.akamaihd.net/steam/apps/301860/header.jpg,Publisher: Uppercut Games Pty Ltd | Tags: Exploration; Female Protagonist; Open World; Adventure
steam_264710_subnautica,Subnautica,,,2018,released,adventure,PC,steamdb,steam:264710,https://steamcdn-a.akamaihd.net/steam/apps/264710/header.jpg,Publisher: Unknown Worlds Entertainment | Tags: Survival; Open World; Exploration; Underwater
steam_848450_subnautica_below_zero,Subnautica: Below Zero,,,2019,released,adventure,PC,steamdb,steam:848450,https://steamcdn-a.akamaihd.net/steam/apps/848450/header.jpg,Publisher: Unknown Worlds Entertainment
steam_535480_sundered_eldritch_edition,Sundered®: Eldritch Edition,,,2017,released,action,PC,steamdb,steam:535480,https://steamcdn-a.akamaihd.net/steam/apps/535480/header.jpg,Publisher: Thunder Lotus Games | Tags: Indie; Action; Metroidvania; Hand-drawn
steam_304650_sunless_sea,SUNLESS SEA,,,2015,released,adventure,PC,steamdb,steam:304650,https://steamcdn-a.akamaihd.net/steam/apps/304650/header.jpg,Publisher: Failbetter Games | Tags: Exploration; Survival; Lovecraftian; Story Rich
steam_313730_sunrider_mask_of_arcadius,Sunrider: Mask of Arcadius,,,2014,released,free_to_play,PC,steamdb,steam:313730,https://steamcdn-a.akamaihd.net/steam/apps/313730/header.jpg,Publisher: Sekai Project | Tags: Anime; Visual Novel; Free to Play; Turn-Based Strategy
steam_847370_sunset_overdrive,Sunset Overdrive,,,2018,released,action,PC,steamdb,steam:847370,https://steamcdn-a.akamaihd.net/steam/apps/847370/header.jpg,Publisher: Xbox Game Studios
steam_212800_super_crate_box,Super Crate Box,,,2012,released,action,PC,steamdb,steam:212800,https://steamcdn-a.akamaihd.net/steam/apps/212800/header.jpg,Publisher: Vlambeer | Tags: Free to Play; Indie; Platformer; Action
steam_221640_super_hexagon,Super Hexagon,,,2012,released,action,PC,steamdb,steam:221640,https://steamcdn-a.akamaihd.net/steam/apps/221640/header.jpg,Publisher: Terry Cavanagh | Tags: Difficult; Indie; Great Soundtrack; Fast-Paced
steam_40800_super_meat_boy,Super Meat Boy,,,2010,released,indie,PC,steamdb,steam:40800,https://steamcdn-a.akamaihd.net/steam/apps/40800/header.jpg,Tags: Platformer; Indie; Difficult; 2D
steam_438180_super_mustache,Super Mustache,,,2016,released,action,PC,steamdb,steam:438180,https://steamcdn-a.akamaihd.net/steam/apps/438180/header.jpg,Publisher: Back To Basics Gaming | Tags: Indie; Adventure; Action; Casual
steam_235250_super_sanctum_td,Super Sanctum TD,,,2013,released,casual,PC,steamdb,steam:235250,https://steamcdn-a.akamaihd.net/steam/apps/235250/header.jpg,Publisher: Coffee Stain Publishing | Tags: Tower Defense; Strategy; Indie; Casual
steam_204060_superbrothers_sword_and_sworcery_ep,Superbrothers: Sword & Sworcery EP,,,2012,released,adventure,PC,steamdb,steam:204060,https://steamcdn-a.akamaihd.net/steam/apps/204060/header.jpg,Publisher: Capybara Games | Tags: Adventure; Indie; Pixel Graphics; Great Soundtrack
steam_732430_superflight,Superflight,,,2017,released,action,PC,steamdb,steam:732430,https://steamcdn-a.akamaihd.net/steam/apps/732430/header.jpg,Publisher: GrizzlyGames | Tags: Indie; Casual; Flight; Atmospheric
