asset_id,game_id,title,source_type,source_ref,cover_path,resolved_image_url,download_status,notes
GCA023,kingdom_hearts,Kingdom Hearts,ggapp_export,https://ggapp.io/games/X9nDzg/kingdom-hearts,/covers/games/kingdom_hearts.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1g5bkR6Zy9hMWZlZjNiMy0wNDExLTRhNGMtYjFhZi03OGM5YzIzMjYxNzAucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/X9nDzg/kingdom-hearts).
GCA025,kingdom_hearts_ii,Kingdom Hearts II,ggapp_export,https://ggapp.io/games/H2ks3A/kingdom-hearts-ii,/covers/games/kingdom_hearts_ii.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0gya3MzQS9jMDM4MWYwYy05NjU0LTQzYzgtYTYzZC0zZWM4MzY1YjFkMWQucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/H2ks3A/kingdom-hearts-ii).
GCA026,kingdom_hearts_iii,Kingdom Hearts III,ggapp_direct_cover,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzZDcDZRVi8zNTFkNGE0My01YWNmLTQwZTUtOTgxMC03ODU4MTM0MDI4NmMucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6NTU2LCJoZWlnaHQiOjgzNH19fQ==,/covers/games/kingdom_hearts_iii.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzZDcDZRVi8zNTFkNGE0My01YWNmLTQwZTUtOTgxMC03ODU4MTM0MDI4NmMucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6NTU2LCJoZWlnaHQiOjgzNH19fQ==,downloaded,Manual GG App cover override supplied by user on 2026-04-08.
GCA267,kingdom_hearts_358_2_days,Kingdom Hearts: 358/2 Days,ggapp_export,https://ggapp.io/games/f8LetN/kingdom-hearts-358-2-days,/covers/games/kingdom_hearts_358_2_days.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2Y4TGV0Ti8wMmNkYmNlYy1lMTU3LTQwM2ItYjIyZC02NDU2MTc4ZmNlYmYucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/f8LetN/kingdom-hearts-358-2-days).
GCA266,kingdom_hearts_birth_by_sleep,Kingdom Hearts: Birth by Sleep,ggapp_export,https://ggapp.io/games/i0wXVM/kingdom-hearts-birth-by-sleep,/covers/games/kingdom_hearts_birth_by_sleep.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2kwd1hWTS9lMWU3NTk3Yy0yNTJiLTQxM2EtOWFiZS0yMzA1ZjE2ZTRjMDYucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/i0wXVM/kingdom-hearts-birth-by-sleep).
GCA024,kingdom_hearts_chain_of_memories,Kingdom Hearts: Chain of Memories,ggapp_export,https://ggapp.io/games/MoqTIX/kingdom-hearts-chain-of-memories,/covers/games/kingdom_hearts_chain_of_memories.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL01vcVRJWC83MThhNWFkMy1jMzY2LTQwNGUtODM5OS0yNjg4ODVmMTJjM2EucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/MoqTIX/kingdom-hearts-chain-of-memories).
GCA339,kingdom_hearts_melody_of_memory,Kingdom Hearts: Melody of Memory,ggapp_export,https://ggapp.io/games/Afl6UI/kingdom-hearts-melody-of-memory,/covers/games/kingdom_hearts_melody_of_memory.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0FmbDZVSS84YmMyZDcwNy0yOTdlLTRkMTUtYjg4Mi1jNjJkMDliZDhkMDEucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/Afl6UI/kingdom-hearts-melody-of-memory).
GCA345,kirby_and_the_amazing_mirror,Kirby & The Amazing Mirror,ggapp_export,https://ggapp.io/games/P5VuJU/kirby-the-amazing-mirror,/covers/games/kirby_and_the_amazing_mirror.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1A1VnVKVS82ZDQwZmJjMS05MTIyLTQ2ZDItODc1ZS1kOWIxMGMxMDFhZmIucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/P5VuJU/kirby-the-amazing-mirror).
GCA253,kirby_star_allies,Kirby Star Allies,ggapp_export,https://ggapp.io/games/4rrjuh/kirby-star-allies,/covers/games/kirby_star_allies.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzRycmp1aC9jMDAwODVhMS1kMzNiLTQ2MTAtYmU1ZC01MWNhYmY2NmRlOGUucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/4rrjuh/kirby-star-allies).
GCA328,kirby_triple_deluxe,Kirby: Triple Deluxe,ggapp_export,https://ggapp.io/games/SXN4aE/kirby-triple-deluxe,/covers/games/kirby_triple_deluxe.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1NYTjRhRS9iYWVkNDhmMy0zZjE2LTQyYzktYjA0Ny02NGFjOTk1NjFmZTcucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/SXN4aE/kirby-triple-deluxe).
GCA245,la_noire,L.A. Noire,ggapp_export,https://ggapp.io/games/T3O8s6/l-a-noire,/covers/games/la_noire.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1QzTzhzNi84NTEyNTM2Ny1mZmI2LTRkNDUtOGI2My04YWNlZmRkNjNhM2QuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/T3O8s6/l-a-noire).
GCA113,lies_of_p,Lies of P,wikipedia_search,,/covers/games/lies_of_p.jpg,,downloaded,Auto-generated game cover row.
GCA010,lightning_returns_final_fantasy_xiii,Lightning Returns: Final Fantasy XIII,seed_from_franchise_cover,FFM046,/covers/final-fantasy/FFM046.png,https://upload.wikimedia.org/wikipedia/en/1/1d/Lightning_Returns_Final_Fantasy_XIII_Cover_Art.png,downloaded,Seeded from final_fantasy_master FFM046.
GCA082,like_a_dragon_infinite_wealth,Like a Dragon: Infinite Wealth,wikipedia_search,,/covers/games/like_a_dragon_infinite_wealth.jpg,,downloaded,Auto-generated game cover row.
GCA105,live_a_live,LIVE A LIVE,wikipedia_search,,/covers/games/live_a_live.jpg,,downloaded,Auto-generated game cover row.
GCA112,lost_judgment,Lost Judgment,wikipedia_search,,/covers/games/lost_judgment.png,,downloaded,Auto-generated game cover row.
GCA171,lost_odyssey,Lost Odyssey,ggapp_export,https://ggapp.io/games/XtLznT/lost-odyssey,/covers/games/lost_odyssey.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1h0THpuVC81MzU3OTBmYS02YjNmLTQwZWQtYmNiYS1hYjU4NWRkMGVlYjUuanBlZyIsImVkaXRzIjp7InRvRm9ybWF0IjoianBnIiwianBlZyI6eyJxdWFsaXR5Ijo4MCwiY2hyb21hU3Vic2FtcGxpbmciOiI0OjQ6NCJ9LCJyZXNpemUiOnsid2lkdGgiOjMxNiwiaGVpZ2h0Ijo0NzR9fX0=,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/XtLznT/lost-odyssey).
GCA107,luigis_mansion_3,Luigi's Mansion 3,ggapp_export,https://ggapp.io/games/AyBL23/luigis-mansion-3,/covers/games/luigis_mansion_3.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0F5QkwyMy84OGYzOGNmMi05NjkyLTQ0YWQtOWE1ZS02Mjg5MmViNjkxZDEucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/AyBL23/luigis-mansion-3).
GCA149,lunar_silver_star_harmony,Lunar: Silver Star Harmony,wikipedia_search,,/covers/games/lunar_silver_star_harmony.png,,downloaded,Auto-generated game cover row.
GCA129,mario_and_luigi_bowsers_inside_story,Mario & Luigi: Bowser's Inside Story,wikipedia_search,,/covers/games/mario_and_luigi_bowsers_inside_story.png,,downloaded,Auto-generated game cover row.
GCA121,mario_and_luigi_superstar_saga,Mario & Luigi: Superstar Saga,wikipedia_search,,/covers/games/mario_and_luigi_superstar_saga.jpg,,downloaded,Auto-generated game cover row.
GCA063,mario_and_yoshi,Mario & Yoshi,wikipedia_search,,/covers/games/mario_and_yoshi.png,,downloaded,Auto-generated game cover row.
GCA051,mario_rabbids_kingdom_battle,Mario + Rabbids Kingdom Battle,ggapp_export,https://ggapp.io/games/Uag9dj/mario-rabbids-kingdom-battle,/covers/games/mario_rabbids_kingdom_battle.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1VhZzlkai84NGQ0ZDQyZC05Nzg0LTRlZmEtOGJlNi04OGFlYTdiMTU2MTUucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/Uag9dj/mario-rabbids-kingdom-battle).
GCA349,mario_rabbids_kingdom_battle_donkey_kong_adventure,Mario + Rabbids Kingdom Battle: Donkey Kong Adventure,ggapp_export,https://ggapp.io/games/TgMGuq/mario-rabbids-kingdom-battle-donkey-kong-adventure,/covers/games/mario_rabbids_kingdom_battle_donkey_kong_adventure.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1RnTUd1cS9hYWE5ZTMzYS1mY2ViLTQ4YTMtODc2Yy01M2E0NjUzYWZiNmYuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/TgMGuq/mario-rabbids-kingdom-battle-donkey-kong-adventure).
GCA052,mario_rabbids_sparks_of_hope,Mario + Rabbids Sparks of Hope,ggapp_export,https://ggapp.io/games/75MddK/mario-rabbids-sparks-of-hope,/covers/games/mario_rabbids_sparks_of_hope.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzc1TWRkSy9kMzViZjJlZS1iNDVkLTRhYTctOTIzNy1kOGJiYzE0ZGI2YTIucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/75MddK/mario-rabbids-sparks-of-hope).
GCA313,mario_strikers_battle_league,Mario Strikers: Battle League,ggapp_export,https://ggapp.io/games/8yFr0E/mario-strikers-battle-league,/covers/games/mario_strikers_battle_league.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzh5RnIwRS8zMGY3OGQzNS0xMWI2LTRjOGUtOTBlZS1jMGY3NGY2OTEwMTkucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/8yFr0E/mario-strikers-battle-league).
GCA061,marvel_ultimate_alliance_3,Marvel Ultimate Alliance 3: The Black Order,ggapp_export,https://ggapp.io/games/dmTs7v/marvel-ultimate-alliance-3-the-black-order,/covers/games/marvel_ultimate_alliance_3.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2RtVHM3di83NmZhNDU5MS1iNjE3LTQ4OTQtOWU3MS04YTJlZjQ0MWI4MmIucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/dmTs7v/marvel-ultimate-alliance-3-the-black-order).
GCA219,marvels_guardians_of_the_galaxy,Marvel's Guardians of the Galaxy,ggapp_export,https://ggapp.io/games/LlYFmU/marvels-guardians-of-the-galaxy,/covers/games/marvels_guardians_of_the_galaxy.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL0xsWUZtVS9jMWExZmM2Ni0yY2VmLTQyNjktYWZlOC1hZjU5MjZmYzMyM2MuanBlZyIsImVkaXRzIjp7InRvRm9ybWF0IjoianBnIiwianBlZyI6eyJxdWFsaXR5Ijo4MCwiY2hyb21hU3Vic2FtcGxpbmciOiI0OjQ6NCJ9LCJyZXNpemUiOnsid2lkdGgiOjMxNiwiaGVpZ2h0Ijo0NzR9fX0=,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/LlYFmU/marvels-guardians-of-the-galaxy).
GCA211,marvels_spider_man,Marvel's Spider-Man,ggapp_export,https://ggapp.io/games/WJW3It/marvels-spider-man,/covers/games/marvels_spider_man.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1dKVzNJdC8wZGE0MWQyOC02M2FkLTQ3YzItYjNiZS04YzFjYmZlNTIyODAucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/WJW3It/marvels-spider-man).
GCA056,mass_effect,Mass Effect,ggapp_export,https://ggapp.io/games/fc9G6Q/mass-effect,/covers/games/mass_effect.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2ZjOUc2US83NTg1ZGVmYi02ZTZlLTRmMDItYjE0YS02MTM4NzA5Njk0ZWUuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/fc9G6Q/mass-effect).
GCA057,mass_effect_2,Mass Effect 2,ggapp_export,https://ggapp.io/games/fouNA4/mass-effect-2,/covers/games/mass_effect_2.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2ZvdU5BNC84YmZkMTVhYi01YzA2LTQwMDgtOWY1OC03NTU3NzA4YjMyNTAucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/fouNA4/mass-effect-2).
GCA058,mass_effect_3,Mass Effect 3,ggapp_export,https://ggapp.io/games/aBqKyG/mass-effect-3,/covers/games/mass_effect_3.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2FCcUt5Ry85NWUwMTBmNC05NDhmLTRhYWYtYTFjOC0zYWY3OGEzNTdmZjkucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/aBqKyG/mass-effect-3).
GCA237,max_payne_3,Max Payne 3,ggapp_export,https://ggapp.io/games/ezJP7x/max-payne-3,/covers/games/max_payne_3.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2V6SlA3eC85NjdhMDhhYy0wY2M4LTQyOWUtOTBjZi03YWJmOWVhODI0NzQuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/ezJP7x/max-payne-3).
GCA034,metal_gear_rising_revengeance,Metal Gear Rising: Revengeance,ggapp_export,https://ggapp.io/games/lWhRWs/metal-gear-rising-revengeance,/covers/games/metal_gear_rising_revengeance.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL2xXaFJXcy82ODczYzYzOC1jZjRmLTQ3MzEtOWJjZS0wMWE0NDQyMTk3MmYucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/lWhRWs/metal-gear-rising-revengeance).
GCA031,metal_gear_solid,Metal Gear Solid,ggapp_export,https://ggapp.io/games/3OvtWg/metal-gear-solid,/covers/games/metal_gear_solid.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzNPdnRXZy82Zjg4ZjllNC1mMTI1LTQ5YmMtYmMyNi1iMGE2NTZjYWFhZTAuanBnIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/3OvtWg/metal-gear-solid).
GCA276,metal_gear_solid_2_sons_of_liberty,Metal Gear Solid 2: Sons of Liberty,ggapp_export,https://ggapp.io/games/PNiDMC/metal-gear-solid-2-sons-of-liberty,/covers/games/metal_gear_solid_2_sons_of_liberty.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1BOaURNQy9mOGEwZTQ4MS0yMmMyLTRjNzUtYmI4OC0yYTdlYzZkMTJhMTAucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Imported new game and cover from GG App export (https://ggapp.io/games/PNiDMC/metal-gear-solid-2-sons-of-liberty).
GCA032,metal_gear_solid_3,Metal Gear Solid 3: Snake Eater,ggapp_export,https://ggapp.io/games/8Oi5Z1/metal-gear-solid-3-snake-eater,/covers/games/metal_gear_solid_3.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzLzhPaTVaMS81MzdhNTU3NC01ZTMzLTQxNWMtODhhOC1lYTc2ZWQwZWM5OTkucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/8Oi5Z1/metal-gear-solid-3-snake-eater).
GCA033,metal_gear_solid_4,Metal Gear Solid 4: Guns of the Patriots,ggapp_export,https://ggapp.io/games/Plcu44/metal-gear-solid-4-guns-of-the-patriots,/covers/games/metal_gear_solid_4.jpg,https://d2d2z3qzqjizpf.cloudfront.net/eyJidWNrZXQiOiJnZ2FwcCIsImtleSI6Im1lZGlhL2dhbWVzL1BsY3U0NC8zM2ExZjk2MS00MTU1LTQ2MDUtYWFjZS1mN2U1N2Q4ZTQ1MzQucG5nIiwiZWRpdHMiOnsidG9Gb3JtYXQiOiJqcGciLCJqcGVnIjp7InF1YWxpdHkiOjgwLCJjaHJvbWFTdWJzYW1wbGluZyI6IjQ6NDo0In0sInJlc2l6ZSI6eyJ3aWR0aCI6MzE2LCJoZWlnaHQiOjQ3NH19fQ==,downloaded,Replaced from raw-data-images.rtf export (https://ggapp.io/games/Plcu44/metal-gear-solid-4-guns-of-the-patriots).
GCA069,metaphor_refantazio,Metaphor: ReFantazio,wikipedia_search,,/covers/games/metaphor_refantazio.png,,downloaded,Auto-generated game cover row.
